address,title,area,sex_landlord,rent_cost_day,name_landlord,layout,city,sumpeople,beds,link,rate
上海市宝山区罗芬路1236弄,美兰湖/顾村公园一步之遥，温馨小屋1209,32平米,Male,168,旅途归宿,1室0厅1卫1厨0阳台,上海,宜住2人,共1张,http://sh.xiaozhu.com/fangzi/13686939502.html,nan
上海市长宁区长宁支路,简Inn@中山公园 直达外滩迪斯尼,60平米,Male,499,Lucas_Yan,1室1厅1卫1厨0阳台,上海,宜住2人,共1张,http://sh.xiaozhu.com/fangzi/7145758315.html,5分
上海市杨浦区凤城路51弄,【黛家】新华医院名校附近落地窗高层公寓,60平米,Female,450,Debbie88,1室2厅1卫1厨1阳台,上海,宜住4人,共2张,http://sh.xiaozhu.com/fangzi/12566908102.html,5分
上海市静安区静安寺,【特价】2&7号线静安寺外滩南京路钢琴房,26平米,Female,298,Amelia616,2室1厅1卫1厨2阳台,上海,宜住2人,共1张,http://sh.xiaozhu.com/fangzi/8918737364.html,5分
上海市宝山区月川路33弄 宝华盛世花园,地铁一号线+空中花园+欧式装修独立朝南房间,18平米,Female,198,CandyCathouse,4室2厅2卫1厨2阳台,上海,宜住1人,共1张,http://sh.xiaozhu.com/fangzi/11480458260.html,nan
上海市嘉定区南翔佳通路31弄(南翔地铁站2号口100M),特价！地铁0距离/榻榻米/独卫/性价比极高！,50平米,Female,188,章小姐之家,3室2厅2卫1厨1阳台,上海,宜住2人,共1张,http://sh.xiaozhu.com/fangzi/1821104135.html,5分
上海市黄浦区淮海中路593弄,593/法租界/loft双卧/近line咖啡,30平米,Female,498,Anne慧,2室1厅1卫1厨0阳台,上海,宜住2人,共2张,http://sh.xiaozhu.com/fangzi/11446747659.html,4.6分
上海市嘉定区高台路1433号,白银路地铁口100米复式精装2房可做饭带宠物,122平米,Male,368,多多的新房子,2室1厅1卫1厨1阳台,上海,宜住4人,共2张,http://sh.xiaozhu.com/fangzi/4260434214.html,5分
上海市普陀区梅川路255弄18号甲,老上海艺术-教堂旁复式楼带花园蜜月居家出游,200平米,Female,1080,Judy的家,4室2厅2卫1厨4阳台,上海,宜住7人,共4张,http://sh.xiaozhu.com/fangzi/6479512115.html,4.6分
上海市普陀区江宁路1145弄,上海玉佛寺附近酒店式公寓短租日租,47平米,Female,318,运鹏地产吴艳,1室0厅1卫0厨1阳台,上海,宜住2人,共1张,http://sh.xiaozhu.com/fangzi/12253375802.html,nan
上海市浦东区康桥镇环桥路1481弄,迪士尼边|地铁旁|两站直达，精装大3房小高层,120平米,Male,548,wubbqy451,3室2厅2卫1厨2阳台,上海,宜住6人,共3张,http://sh.xiaozhu.com/fangzi/3323509629.html,5分
上海市黄浦区淮海中路613弄,613法租界*私人影院*地铁3分钟*行李寄存,20平米,Male,299,Mike周,1室1厅1卫1厨1阳台,上海,宜住2人,共1张,http://sh.xiaozhu.com/fangzi/2788976763.html,4.9分
上海市浦东新区瑞和路900弄17号,迪士尼 周浦亲子套房公寓(2室2厅一卫）,82平米,Female,398,2017嘟嘟,2室2厅1卫1厨1阳台,上海,宜住4人,共2张,http://sh.xiaozhu.com/fangzi/13032747602.html,nan
上海市徐汇区襄阳南路357弄,梵遇-法租界茶艺文化，田子坊10号线6人居,65平米,Female,699,viyier,3室1厅1卫1厨1阳台,上海,宜住6人,共3张,http://sh.xiaozhu.com/fangzi/9765785564.html,5分
上海市浦东区年家浜东路159弄印象生活广场,迪士尼附近酒店式公寓，周浦商圈豪华复式房,52平米,Male,398,lancezhou,1室1厅1卫1厨0阳台,上海,宜住4人,共2张,http://sh.xiaozhu.com/fangzi/2534913663.html,5分
上海市静安区巨鹿路516弄,【两居整租】 法租界名媛公馆私人影院梧桐房,60平米,Female,588,ashleyzheng321,2室1厅1卫1厨1阳台,上海,宜住4人,共2张,http://sh.xiaozhu.com/fangzi/4223210914.html,4.9分
上海市浦东新区环桥路1136弄 汤巷雅苑,live设计师的空间【芬兰】上海迪士尼乐园,89平米,Male,598,live设计师的空间,2室2厅1卫1厨2阳台,上海,宜住4人,共3张,http://sh.xiaozhu.com/fangzi/9259416064.html,nan
上海市黄浦区汝南街70弄,上海第九人医院对面华丽的上海老街A,40平米,Female,328,kate96,1室1厅1卫1厨0阳台,上海,宜住2人,共1张,http://sh.xiaozhu.com/fangzi/4319231014.html,4.8分
上海市长宁区仙霞路430弄,仙霞古北整租一房一厅，地铁2和10近中山公园,48平米,Male,288,竹竹的屋,1室1厅1卫1厨0阳台,上海,宜住2人,共2张,http://sh.xiaozhu.com/fangzi/2977800163.html,5分
上海市浦东新区川沙华夏二路1455弄26号,迪士尼米奇+海洋世界+哈喽Kitty主题,110平米,Male,768,望佳客栈,3室2厅1卫1厨2阳台,上海,宜住9人,共3张,http://sh.xiaozhu.com/fangzi/13203698402.html,4.9分
上海市青浦区东方明珠花园,温馨双人公寓虹桥机场火车站国家会展中心,28平米,Female,218,上海之家,1室1厅1卫0厨1阳台,上海,宜住2人,共1张,http://sh.xiaozhu.com/fangzi/1623427735.html,4.7分
上海市黄浦区陆家浜路1011号新世纪大厦,东京之恋IMAX日式榻榻米房间,30平米,Male,438,王老五123,1室1厅1卫0厨0阳台,上海,宜住2人,共1张,http://sh.xiaozhu.com/fangzi/6605696916.html,4.8分
上海市黄浦区南昌路,「麻雀」法租界淮海中路闹中取静的新式里弄,20平米,Female,299,Yuki_Huang,1室1厅1卫1厨0阳台,上海,宜住2人,共2张,http://sh.xiaozhu.com/fangzi/9273271564.html,5分
上海市浦东新区华夏二路1278弄,米妮民宿 两房近机场，迪士尼，地铁站,80平米,Female,798,尹丫头,2室1厅1卫1厨1阳台,上海,宜住5人,共3张,http://sh.xiaozhu.com/fangzi/13509251602.html,5分
上海市黄浦区广东路339号,外滩南京东路豫园近地铁一室一厅文艺公寓整租,69平米,Male,498,外滩南京东路美宿,1室1厅1卫1厨0阳台,上海,宜住2人,共2张,http://sh.xiaozhu.com/fangzi/6062960816.html,4.9分
上海市徐汇区虹桥路168弄东方曼哈顿,1/9/11徐家汇商圈 迪士尼直达 简欧两房,100平米,Female,659,shinianbajiao,2室2厅2卫1厨1阳台,上海,宜住4人,共3张,http://sh.xiaozhu.com/fangzi/16656815203.html,5分
上海市浦东区联洋浦东丁香路1089弄,世纪公园国际博览中心仁济医院单间,14平米,Female,180,国际之家,4室2厅2卫1厨2阳台,上海,宜住2人,共1张,http://sh.xiaozhu.com/fangzi/712324138.html,4.2分
上海市浦东区川沙新镇陈桥,温馨舒适大床房2(免费接送迪士尼野生动物园）,30平米,Male,388,隐贤居,8室1厅8卫1厨1阳台,上海,宜住2人,共1张,http://sh.xiaozhu.com/fangzi/5175015413.html,5分
上海市徐汇区肇嘉浜路1029弄,徐家汇1/9/11号线雅居直达迪士尼可开发票,40平米,Female,328,Manni的家,1室1厅1卫1厨1阳台,上海,宜住3人,共2张,http://sh.xiaozhu.com/fangzi/8524845164.html,5分
上海市青浦区徐泾镇,国家会展中心/地铁2号线/虹桥高铁站/公寓,22平米,Male,208,李明祺,3室1厅1卫1厨1阳台,上海,宜住2人,共1张,http://sh.xiaozhu.com/fangzi/949748160.html,5分
上海市普陀区镇坪路48弄,【绚烂】镇坪路~347地铁直达静安寺火车站,12平米,Female,198,冰糖的甜蜜空间,3室1厅1卫1厨1阳台,上海,宜住2人,共1张,http://sh.xiaozhu.com/fangzi/4602145314.html,4.9分
上海市徐汇区永嘉路48号,【不逺】iapm法租界陕西南路淮海中路_洋房,50平米,Female,502,叁炮鄭,1室1厅1卫1厨0阳台,上海,宜住2人,共1张,http://sh.xiaozhu.com/fangzi/14237174003.html,nan
上海市徐汇区建国西路341弄,果寓·法租界舒适春天小屋近田子坊环贸淮海路,30平米,Male,388,果寓,1室2厅1卫1厨1阳台,上海,宜住3人,共2张,http://sh.xiaozhu.com/fangzi/5925213716.html,nan
上海市普陀区镇坪路48弄,【垂恋】镇坪路～347号直达静安寺、火车站,10平米,Female,168,冰糖的甜蜜空间,4室2厅1卫1厨1阳台,上海,宜住1人,共1张,http://sh.xiaozhu.com/fangzi/6908255715.html,4.7分
上海市黄浦区新昌路87号,周杰伦一九四三里的上海、小弄堂旧时光。次卧,18平米,Female,238,Joeysyuyo,3室0厅1卫1厨1阳台,上海,宜住2人,共1张,http://sh.xiaozhu.com/fangzi/10095356060.html,5分
上海市浦东新区环桥路1137弄36号,迪士尼十一号线欧式风阳光充沛大床房,88平米,Female,358,anson121,2室2厅1卫1厨2阳台,上海,宜住4人,共2张,http://sh.xiaozhu.com/fangzi/15158451903.html,5分
上海市黄浦区瑞金二路258号,G-HOUSE | 几宿：摘星阁,20平米,Female,335,GHOUSE几宿,1室1厅1卫0厨0阳台,上海,宜住2人,共1张,http://sh.xiaozhu.com/fangzi/4314903914.html,4.9分
上海市闵行区顾戴路1266弄3号楼,12号线4分钟 宽敞主卧独卫紧邻复旦儿科医院,29平米,Female,218,和和嘻嘻的家,3室2厅2卫1厨2阳台,上海,宜住2人,共1张,http://sh.xiaozhu.com/fangzi/9521179664.html,5分
上海市浦东新区浦东南路3905弄,地铁3分钟、中国馆旁的蓝调单间 、近世博,13平米,Female,148,香芋,3室2厅1卫1厨1阳台,上海,宜住2人,共1张,http://sh.xiaozhu.com/fangzi/8172039915.html,5分
上海市浦东新区妙川路1000弄,靠近上海迪士尼，野生动物园等，房间内设施齐全,80平米,Female,399,沈阿姨民宿,3室1厅1卫1厨1阳台,上海,宜住6人,共3张,http://sh.xiaozhu.com/fangzi/10556449460.html,nan
上海市黄浦区保屯路50弄,喵屋——外滩人民广场田子坊徐家汇20分钟车程,32平米,Male,260,mars_,1室1厅1卫1厨0阳台,上海,宜住3人,共2张,http://sh.xiaozhu.com/fangzi/11273120260.html,4.8分
上海市浦东新区六灶社区鹿溪村5组298号,免费接送E—上海迪士尼野生动物园浪漫圣元居,32平米,Male,280,圣yj123,15室3厅16卫0厨4阳台,上海,宜住2人,共1张,http://sh.xiaozhu.com/fangzi/5489530513.html,4.8分
上海市长宁区番禺路118弄,憨憨家-交通大学小窝-克林姆特的金色幻想,100平米,Female,798,憨憨走四方,2室2厅2卫1厨1阳台,上海,宜住6人,共2张,http://sh.xiaozhu.com/fangzi/5838305914.html,5分
上海市杨浦区工农三村120号,【涵舍】公主家@8号线直达人民广场,40平米,Female,318,JennieLeeGot,1室1厅1卫1厨1阳台,上海,宜住3人,共2张,http://sh.xiaozhu.com/fangzi/8675495764.html,nan
上海市闵行区保乐路165号,虹桥枢纽国家会展2号线徐泾东附近小木屋整租,35平米,Male,232,范自飞,1室0厅1卫0厨1阳台,上海,宜住2人,共1张,http://sh.xiaozhu.com/fangzi/13422758302.html,4.9分
上海市浦东新区金台路金台三居,浦东金桥这不是一家民宿大床阳光房,57平米,Male,268,cirus007,1室0厅1卫1厨1阳台,上海,宜住2人,共2张,http://sh.xiaozhu.com/fangzi/11155519760.html,5分
上海市浦东新区川周公路6561弄,迪士尼免费接送迪士尼后现代风格精装二房,75平米,Male,598,迪士尼梦幻小屋,2室2厅1卫1厨1阳台,上海,宜住6人,共3张,http://sh.xiaozhu.com/fangzi/14881446101.html,nan
上海市黄浦区新昌路87号,周杰伦一九四三里的上海、小弄堂旧时光。大主卧,28平米,Female,328,Joeysyuyo,3室0厅1卫1厨1阳台,上海,宜住2人,共2张,http://sh.xiaozhu.com/fangzi/12303133401.html,4.7分
上海市普陀区镇坪路48弄,【靘婷】镇坪路~347号线直达静安寺、火车站,15平米,Female,198,冰糖的甜蜜空间,4室1厅1卫1厨1阳台,上海,宜住2人,共1张,http://sh.xiaozhu.com/fangzi/6404892216.html,4.7分
上海市徐汇区虹桥路168号,憨憨家-徐家汇小窝-港汇旁34层无敌夜景房,72平米,Female,598,憨憨走四方,1室2厅1卫1厨1阳台,上海,宜住4人,共2张,http://sh.xiaozhu.com/fangzi/5761720413.html,4.9分
上海市长宁区淮海中路2006弄16号华山花苑,交通大学地铁口，直达迪斯尼，两房带墙暖,76平米,Male,568,军哥371,2室1厅1卫1厨1阳台,上海,宜住4人,共2张,http://sh.xiaozhu.com/fangzi/18035498803.html,nan
上海市浦东区新场镇笋心路,迪斯尼旁优雅美式田园风格二室一厅双大床房,90平米,Female,480,Summer艺家,2室1厅1卫1厨1阳台,上海,宜住4人,共2张,http://sh.xiaozhu.com/fangzi/3351272229.html,5分
上海市浦东新区六灶社区鹿溪村5组298号,免费接送I—上海迪士尼野生动物园浪漫圣元居,32平米,Male,358,圣yj123,15室3厅16卫0厨4阳台,上海,宜住4人,共2张,http://sh.xiaozhu.com/fangzi/5489929613.html,4.9分
上海市浦东新区环桥路1136弄汤巷雅苑,live设计师的空间【瑞典】上海迪士尼乐园,89平米,Male,598,live设计师的空间,2室2厅1卫1厨1阳台,上海,宜住4人,共2张,http://sh.xiaozhu.com/fangzi/9725132364.html,nan
上海市浦东新区康桥镇秀沿路2501弄汤巷馨村一期,"11号线秀沿路地铁站家庭房,两站即达迪士尼",61平米,Female,368,杨小雨17,1室1厅1卫1厨1阳台,上海,宜住4人,共2张,http://sh.xiaozhu.com/fangzi/13062311502.html,5分
上海市徐汇区斜土路1622弄,4\7\9\12四轨地铁房邻中山医院精致小家,10平米,Female,138,乔姐,2室1厅1卫1厨1阳台,上海,宜住1人,共1张,http://sh.xiaozhu.com/fangzi/476342201.html,4.8分
上海市闵行区保乐路165号,虹桥国家会展附近Hello Kitty主题房,45平米,Male,258,范自飞,1室0厅1卫0厨0阳台,上海,宜住2人,共1张,http://sh.xiaozhu.com/fangzi/13423833702.html,nan
上海市浦东新区华夏二路心圆西苑,迪士尼免费接送迪士尼维尼熊主题大三房,108平米,Male,698,迪士尼梦幻小屋,3室2厅1卫1厨2阳台,上海,宜住6人,共4张,http://sh.xiaozhu.com/fangzi/12201166002.html,nan
上海市浦东新区川沙镇杜坊村,玩具总动员亲子房+迪士尼免费接送代售迪士尼门,30平米,Female,368,逸巢民宿,1室0厅1卫0厨0阳台,上海,宜住3人,共2张,http://sh.xiaozhu.com/fangzi/14035741601.html,4.9分
上海市普陀区中潭路100弄,四轨交、上海火车站附近现代化温馨公寓,68平米,Female,398,居家小叶子,1室1厅1卫1厨0阳台,上海,宜住3人,共2张,http://sh.xiaozhu.com/fangzi/14374871403.html,5分
上海市浦东新区汤臣豪园松涛路200弄,想住别墅，想住帐蓬，想回家吃饭，来我家住,14平米,Female,246,小方芳,5室2厅3卫1厨2阳台,上海,宜住2人,共1张,http://sh.xiaozhu.com/fangzi/3249063029.html,5分
上海市杨浦区伟德路,五角场10号线大学路清新文艺小屋,15平米,Female,297,flida,2室2厅1卫1厨1阳台,上海,宜住2人,共1张,http://sh.xiaozhu.com/fangzi/9331341164.html,5分
上海市黄浦区江阴路88弄,【缘玖】南京路步行街人民广场地铁站5分钟,50平米,Male,598,kaylin,2室1厅1卫1厨1阳台,上海,宜住4人,共2张,http://sh.xiaozhu.com/fangzi/16098702903.html,5分
上海市浦东新区六灶社区鹿溪村5组298号,免费接送K—上海迪士尼野生动物园浪漫圣元居,32平米,Male,320,圣yj123,15室3厅16卫0厨4阳台,上海,宜住2人,共1张,http://sh.xiaozhu.com/fangzi/5513753413.html,5分
上海市长宁区东诸安浜路103号金桥花园,小清新市中心江苏路地铁近静安寺迪斯尼直达,10平米,Female,259,caroljialu,3室1厅2卫1厨1阳台,上海,宜住1人,共1张,http://sh.xiaozhu.com/fangzi/9137648264.html,5分
上海市浦东区宣桥镇三灶村五星,{香樟谷}超大庭院乡间复式 单人床*2带车位,40平米,Female,308,Elizaw,6室2厅6卫1厨1阳台,上海,宜住2人,共2张,http://sh.xiaozhu.com/fangzi/3762096330.html,nan
上海市浦东新区招远小区,地铁东昌路零距离，八佰伴近在咫尺，大厅大两房,52平米,Female,518,静儒民宿,2室1厅1卫1厨1阳台,上海,宜住4人,共2张,http://sh.xiaozhu.com/fangzi/14704719703.html,4.6分
上海市浦东区秀沿路,迪斯尼|新国际博览中心|地铁零距离|,110平米,Male,436,水中花7089,3室2厅1卫1厨1阳台,上海,宜住6人,共3张,http://sh.xiaozhu.com/fangzi/2142155660.html,5分
上海市嘉定区嘉宝梦之湾,古镇多彩设计感北欧风格民居 电影拍摄片场,115平米,Female,550,夏小G,2室2厅2卫1厨1阳台,上海,宜住2人,共1张,http://sh.xiaozhu.com/fangzi/1624430934.html,4.9分
上海市黄浦区国货路288号,陆家浜路南浦大桥起步价到豫园外滩500米地铁,15平米,Female,189,Juliechan,2室1厅1卫1厨1阳台,上海,宜住2人,共1张,http://sh.xiaozhu.com/fangzi/1771742135.html,nan
上海市普陀区长寿路28弄22号,江宁路地铁站，去哪儿都方便。90后四川小哥,18平米,Male,238,90后性冷淡,2室2厅2卫1厨1阳台,上海,宜住2人,共1张,http://sh.xiaozhu.com/fangzi/3106524128.html,5分
上海市闵行区保乐路165号,虹桥机场国家会展2号线徐泾东附近豪华大床房,65平米,Male,288,范自飞,1室1厅1卫0厨1阳台,上海,宜住2人,共1张,http://sh.xiaozhu.com/fangzi/13327369902.html,nan
上海市浦东区世茂滨江花园,陆家嘴核心区-地铁附近-一线江景豪宅,55平米,Female,666,陆家嘴滨江豪宅,4室2厅4卫1厨2阳台,上海,宜住2人,共2张,http://sh.xiaozhu.com/fangzi/951716859.html,5分
上海市杨浦区眉州路100弄,距离外滩五公里靠近4号线杨树浦路温馨小单间,18平米,Female,169,李巧梅,2室1厅1卫1厨1阳台,上海,宜住2人,共1张,http://sh.xiaozhu.com/fangzi/1613934935.html,4.9分
上海市普陀区镇坪路48弄,内环。衡山路酒吧、静安寺商圈~3/4/7直达,90平米,Female,798,冰糖的甜蜜空间,3室1厅1卫1厨1阳台,上海,宜住6人,共4张,http://sh.xiaozhu.com/fangzi/2709407763.html,5分
上海市普陀区北石路77弄,【故乡之春】古典真如寺 明亮四人间,60平米,Female,300,带草头的微微,1室1厅1卫1厨1阳台,上海,宜住5人,共3张,http://sh.xiaozhu.com/fangzi/8832976564.html,4.9分
上海市黄浦区泰康路274弄,田子坊日月光 瑞金医院旁 地铁9号线 老洋房,40平米,Male,298,觉罗,1室1厅1卫1厨0阳台,上海,宜住2人,共2张,http://sh.xiaozhu.com/fangzi/12535195302.html,4.9分
上海市静安区胶州路,静安寺附近2/7号线地铁站,17平米,Female,248,棋小姐,3室2厅2卫1厨2阳台,上海,宜住2人,共1张,http://sh.xiaozhu.com/fangzi/11293777559.html,4.6分
上海市黄浦区南昌路127弄,南昌路上的绿房子--法租界壁炉洋房,23平米,Female,390,Denise_Roland,1室0厅1卫1厨0阳台,上海,宜住2人,共1张,http://sh.xiaozhu.com/fangzi/2616529463.html,4.9分
